ref_id,ssim,batch_file,quality
0006408,0.6925196707916875,batch_1000-1100.arrow,HIGH
0006409,0.45833950854118855,batch_1000-1100.arrow,LOW
0006410,0.4250363111143183,batch_1000-1100.arrow,LOW
0006411,0.587425717603021,batch_1000-1100.arrow,LOW
0006412,0.6341461574324242,batch_1000-1100.arrow,HIGH
0006413,0.14009990803162498,batch_1000-1100.arrow,LOW
0006415,0.5684469103676325,batch_1000-1100.arrow,LOW
0006416,0.3233505533277179,batch_1000-1100.arrow,LOW
0006417,0.5969473111856497,batch_1000-1100.arrow,LOW
0006558,0.6870069811179819,batch_1200-1300.arrow,HIGH
0006559,0.5237085949526397,batch_1200-1300.arrow,LOW
0006560,0.3605738764783742,batch_1200-1300.arrow,LOW
0006561,0.45828816693241836,batch_1200-1300.arrow,LOW
0006562,0.7305496764291588,batch_1200-1300.arrow,HIGH
0006563,0.6087234976200887,batch_1200-1300.arrow,HIGH
0006564,0.7221638354231842,batch_1200-1300.arrow,HIGH
0006566,0.3761557078452193,batch_1200-1300.arrow,LOW
0006567,0.28501460814487783,batch_1200-1300.arrow,LOW
0006568,0.47684228508582577,batch_1200-1300.arrow,LOW
0006569,0.7800605688435875,batch_1200-1300.arrow,HIGH
0006573,0.6969147499038373,batch_1200-1300.arrow,HIGH
0006574,0.7714234098825425,batch_1200-1300.arrow,HIGH
0006575,0.18993000109217614,batch_1200-1300.arrow,LOW
0006576,0.23513754641554208,batch_1200-1300.arrow,LOW
0006577,0.525219331811492,batch_1200-1300.arrow,LOW
0006578,0.42878416737624603,batch_1200-1300.arrow,LOW
0006579,0.7206315628036618,batch_1200-1300.arrow,HIGH
0006580,0.6311202922620075,batch_1200-1300.arrow,HIGH
0006585,0.31793456311342455,batch_1200-1300.arrow,LOW
0006586,0.5887579689689763,batch_1200-1300.arrow,LOW
0006589,0.6308036683992776,batch_1200-1300.arrow,HIGH
0006590,0.799349991654803,batch_1200-1300.arrow,HIGH
0006592,0.043836547947881305,batch_1200-1300.arrow,LOW
0006593,0.40654775552144723,batch_1200-1300.arrow,LOW
0006594,0.23438254874914607,batch_1200-1300.arrow,LOW
0006595,0.2259189500224681,batch_1200-1300.arrow,LOW
0006596,0.7631886416895846,batch_1200-1300.arrow,HIGH
0006597,0.7960469336243786,batch_1200-1300.arrow,HIGH
0006598,0.6056924197251375,batch_1200-1300.arrow,HIGH
0006599,0.4046455688210218,batch_1200-1300.arrow,LOW
0006600,0.601614337442589,batch_1200-1300.arrow,HIGH
0006601,0.3418450021002341,batch_1200-1300.arrow,LOW
0006602,0.5709676853925635,batch_1200-1300.arrow,LOW
0006604,0.6254583424434611,batch_1200-1300.arrow,HIGH
0006605,0.5353261087790356,batch_1200-1300.arrow,LOW
0006606,0.6565871322614091,batch_1200-1300.arrow,HIGH
0006607,0.6934890156695833,batch_1200-1300.arrow,HIGH
0006608,0.033284419650093815,batch_1200-1300.arrow,LOW
0006610,0.792639864497963,batch_1200-1300.arrow,HIGH
0006611,0.7101704677626809,batch_1200-1300.arrow,HIGH
0006612,0.6565815417488544,batch_1200-1300.arrow,HIGH
0006613,0.79783418809129,batch_1200-1300.arrow,HIGH
0006614,0.0731056519061855,batch_1200-1300.arrow,LOW
0006615,0.16399357010500684,batch_1200-1300.arrow,LOW
0006616,0.399328395043183,batch_1200-1300.arrow,LOW
0006617,0.4801148595993561,batch_1200-1300.arrow,LOW
0006618,0.3009111772259292,batch_1200-1300.arrow,LOW
0006619,0.49265405529513023,batch_1200-1300.arrow,LOW
0006620,0.5316475667674231,batch_1200-1300.arrow,LOW
0006621,0.6125715353898903,batch_1200-1300.arrow,HIGH
0006622,0.4523655790801487,batch_1200-1300.arrow,LOW
0006623,0.4529794591593859,batch_1200-1300.arrow,LOW
0006624,0.5844448778437824,batch_1200-1300.arrow,LOW
0006625,0.7739887422159791,batch_1200-1300.arrow,HIGH
0006628,0.45413835219718424,batch_1200-1300.arrow,LOW
0006629,0.5769258942272749,batch_1200-1300.arrow,LOW
0006631,0.608770993822841,batch_1200-1300.arrow,HIGH
0006632,0.8006693570783284,batch_1200-1300.arrow,HIGH
0006634,0.6318810444220669,batch_1200-1300.arrow,HIGH
0006635,0.7184806584100745,batch_1200-1300.arrow,HIGH
0006636,0.7322739437761325,batch_1200-1300.arrow,HIGH
0006637,0.8000715401312193,batch_1200-1300.arrow,HIGH
0006638,0.26669274126352965,batch_1200-1300.arrow,LOW
0006639,0.7093569311881173,batch_1200-1300.arrow,HIGH
0006641,0.603341955174443,batch_1200-1300.arrow,HIGH
0006643,0.08684887438245492,batch_1200-1300.arrow,LOW
0006645,0.5817351157900021,batch_1200-1300.arrow,LOW
0006646,0.5566074453568127,batch_1200-1300.arrow,LOW
0006648,0.36753576950980277,batch_1200-1300.arrow,LOW
0006649,0.6489203947312607,batch_1200-1300.arrow,HIGH
0006651,0.422495308427516,batch_1200-1300.arrow,LOW
0006653,0.6904545209984881,batch_1200-1300.arrow,HIGH
0006655,0.2566278082461893,batch_1200-1300.arrow,LOW
0006656,0.5730778617698201,batch_1200-1300.arrow,LOW
0006657,0.5708262310136992,batch_1200-1300.arrow,LOW
0006660,0.7533270860444979,batch_1200-1300.arrow,HIGH
0006661,0.6214548436820423,batch_1200-1300.arrow,HIGH
0006663,0.7593124073156674,batch_1200-1300.arrow,HIGH
0006664,0.6702762249892626,batch_1200-1300.arrow,HIGH
0006666,0.677090414256944,batch_1200-1300.arrow,HIGH
0006667,0.29224348469464717,batch_1200-1300.arrow,LOW
0006668,0.5690545883657178,batch_1200-1300.arrow,LOW
0006669,0.8175816894852317,batch_1200-1300.arrow,HIGH
0006672,0.5638839352652125,batch_1200-1300.arrow,LOW
0006673,0.5250346403527181,batch_1200-1300.arrow,LOW
0006674,0.7121023398851604,batch_1200-1300.arrow,HIGH
0006675,0.4813960513154658,batch_1200-1300.arrow,LOW
0006676,0.5018814322634753,batch_1200-1300.arrow,LOW
0006677,0.7834465285493669,batch_1200-1300.arrow,HIGH
0006678,0.7847028790029814,batch_1200-1300.arrow,HIGH
0006679,0.4979694658179956,batch_1200-1300.arrow,LOW
0006680,0.8450623140311397,batch_1200-1300.arrow,HIGH
0006682,0.4018220936811905,batch_1200-1300.arrow,LOW
0006684,0.08566506351946294,batch_1200-1300.arrow,LOW
0006686,0.70881653650022,batch_1200-1300.arrow,HIGH
0006687,0.06088356828321231,batch_1200-1300.arrow,LOW
0006688,0.6721902313518656,batch_1200-1300.arrow,HIGH
0006689,0.5512430169795844,batch_1300-1400.arrow,LOW
0006690,0.4037980875036093,batch_1300-1400.arrow,LOW
0006691,0.8302564906160068,batch_1300-1400.arrow,HIGH
0006692,0.435144797219903,batch_1300-1400.arrow,LOW
0006693,0.6574912023997613,batch_1300-1400.arrow,HIGH
0006694,0.6427107667094368,batch_1300-1400.arrow,HIGH
0006696,0.6673897833117497,batch_1300-1400.arrow,HIGH
0006697,0.5145094435122132,batch_1300-1400.arrow,LOW
0006698,0.7275000986461703,batch_1300-1400.arrow,HIGH
0006700,0.7127056856602164,batch_1300-1400.arrow,HIGH
0006701,0.6121374269320797,batch_1300-1400.arrow,HIGH
0006702,0.5145413974433913,batch_1300-1400.arrow,LOW
0006705,0.644890006104344,batch_1300-1400.arrow,HIGH
0006706,0.3136464304341022,batch_1300-1400.arrow,LOW
0006708,0.7233950606063798,batch_1300-1400.arrow,HIGH
0006710,0.7619169383748271,batch_1300-1400.arrow,HIGH
0006711,0.7613145475492552,batch_1300-1400.arrow,HIGH
0006713,0.6037301888152989,batch_1300-1400.arrow,HIGH
0006714,0.46054692844300166,batch_1300-1400.arrow,LOW
0006715,0.7281363925088792,batch_1300-1400.arrow,HIGH
0006716,0.8002792900996197,batch_1300-1400.arrow,HIGH
0006717,0.7283886055957444,batch_1300-1400.arrow,HIGH
0006719,0.7375334809355856,batch_1300-1400.arrow,HIGH
0006720,0.6597357836899812,batch_1300-1400.arrow,HIGH
0006721,0.695024821435466,batch_1300-1400.arrow,HIGH
0006722,0.768149344790744,batch_1300-1400.arrow,HIGH
0006723,0.5928601273548181,batch_1300-1400.arrow,LOW
0006724,0.42459720422280745,batch_1300-1400.arrow,LOW
0006725,0.2256658754476706,batch_1300-1400.arrow,LOW
0006726,0.5789262480335161,batch_1300-1400.arrow,LOW
0006727,0.6577051544334435,batch_1300-1400.arrow,HIGH
0006728,0.143634420155499,batch_1300-1400.arrow,LOW
0006729,0.04472652476568745,batch_1300-1400.arrow,LOW
