ref_id,ssim,batch_file,quality
0005000,0.739266307972409,batch_100-200.arrow,HIGH
0005001,0.718222309327488,batch_100-200.arrow,HIGH
0005002,0.39983961034416576,batch_100-200.arrow,LOW
0005003,0.6720101360269052,batch_100-200.arrow,HIGH
0005004,0.6111348562774411,batch_100-200.arrow,HIGH
0005005,0.7095566632848976,batch_100-200.arrow,HIGH
0005007,0.663343138009654,batch_100-200.arrow,HIGH
0005008,0.3525301734153033,batch_100-200.arrow,LOW
0005009,0.3822840515105476,batch_100-200.arrow,LOW
0005010,0.6791841275220903,batch_100-200.arrow,HIGH
0005011,0.5147080210259545,batch_100-200.arrow,LOW
0005012,0.2959272369562859,batch_100-200.arrow,LOW
0005013,0.7873412404611791,batch_100-200.arrow,HIGH
0005014,0.671789973513215,batch_100-200.arrow,HIGH
0005015,0.442163157785551,batch_100-200.arrow,LOW
0005017,0.723397351940517,batch_100-200.arrow,HIGH
0005018,0.7461744320744778,batch_100-200.arrow,HIGH
0005019,0.48963984849852543,batch_100-200.arrow,LOW
0005020,0.5973725252885732,batch_100-200.arrow,LOW
0005021,0.7662846872278077,batch_100-200.arrow,HIGH
0005024,0.3582384851412453,batch_100-200.arrow,LOW
0005025,0.7465111760331266,batch_100-200.arrow,HIGH
0005028,0.5548913792737541,batch_100-200.arrow,LOW
0005029,0.748296895734772,batch_100-200.arrow,HIGH
0005030,0.5906039962754707,batch_100-200.arrow,LOW
0005031,0.685407709531014,batch_100-200.arrow,HIGH
0005032,0.37912034876520045,batch_100-200.arrow,LOW
0005035,0.34468237254932377,batch_100-200.arrow,LOW
0005037,0.7049656188367672,batch_100-200.arrow,HIGH
0005039,0.25885311472167066,batch_100-200.arrow,LOW
0005040,0.025082346939842667,batch_100-200.arrow,LOW
0005041,0.6809161483373489,batch_100-200.arrow,HIGH
0005043,0.6196827980953579,batch_100-200.arrow,HIGH
0005045,0.7996437922675886,batch_100-200.arrow,HIGH
0005046,0.33012667496010034,batch_100-200.arrow,LOW
0005047,0.7194207825504262,batch_100-200.arrow,HIGH
0005048,0.045826334088961355,batch_100-200.arrow,LOW
0005049,0.6551241856197837,batch_100-200.arrow,HIGH
0005051,0.7940772245473507,batch_100-200.arrow,HIGH
0005054,0.24923094515588876,batch_100-200.arrow,LOW
0005056,0.795308047427774,batch_100-200.arrow,HIGH
0005057,0.6391385776558857,batch_100-200.arrow,HIGH
0005059,0.36652170835748277,batch_100-200.arrow,LOW
0005060,0.6289972963061881,batch_100-200.arrow,HIGH
0005061,0.8296084966924346,batch_100-200.arrow,HIGH
0005063,0.16677615296858228,batch_100-200.arrow,LOW
0005064,0.21373783358675844,batch_100-200.arrow,LOW
0005065,0.1053273394256364,batch_100-200.arrow,LOW
0005066,0.32264404701337296,batch_100-200.arrow,LOW
0005069,0.4696078664692806,batch_100-200.arrow,LOW
0005071,0.7122349244523968,batch_100-200.arrow,HIGH
0005072,0.5251422714412574,batch_100-200.arrow,LOW
0005073,0.6139017608039821,batch_100-200.arrow,HIGH
0005074,0.7894840880223519,batch_100-200.arrow,HIGH
0005076,0.6206838742296162,batch_100-200.arrow,HIGH
0005078,0.6641453676231343,batch_100-200.arrow,HIGH
0005080,0.7729974303160215,batch_100-200.arrow,HIGH
0005081,0.15679920579176557,batch_100-200.arrow,LOW
0005083,0.5586213665549494,batch_100-200.arrow,LOW
0005084,0.7761667841391534,batch_100-200.arrow,HIGH
0005085,0.709719554766994,batch_100-200.arrow,HIGH
0005086,0.8328114546945687,batch_100-200.arrow,HIGH
0005087,0.549727788409387,batch_100-200.arrow,LOW
0005088,0.46722384937995054,batch_100-200.arrow,LOW
0005091,0.22094087354513228,batch_100-200.arrow,LOW
0005092,0.8139846119072418,batch_100-200.arrow,HIGH
0005096,0.7158627495279001,batch_100-200.arrow,HIGH
0005097,0.38951873608809245,batch_100-200.arrow,LOW
0005098,0.7034248149765866,batch_100-200.arrow,HIGH
0005099,0.02044139049509233,batch_100-200.arrow,LOW
0005100,0.506218869376172,batch_100-200.arrow,LOW
0005101,0.7604617785109072,batch_100-200.arrow,HIGH
0005102,0.5791719553275959,batch_100-200.arrow,LOW
0005103,0.7868069298666103,batch_100-200.arrow,HIGH
0005105,0.7238052357214567,batch_100-200.arrow,HIGH
0005106,0.6363556974049142,batch_100-200.arrow,HIGH
0005108,0.8220637580181926,batch_100-200.arrow,HIGH
0005111,0.7870545260746491,batch_100-200.arrow,HIGH
0005112,0.8519547197553687,batch_100-200.arrow,HIGH
0005113,0.4007493695732652,batch_100-200.arrow,LOW
0005114,0.4289140599536873,batch_100-200.arrow,LOW
0005115,0.7390830880877285,batch_100-200.arrow,HIGH
0005116,0.702702368274935,batch_100-200.arrow,HIGH
0005118,0.8051063402901676,batch_100-200.arrow,HIGH
0005119,0.7131467424972185,batch_100-200.arrow,HIGH
0005120,0.5914406350996663,batch_100-200.arrow,LOW
0005122,0.15026131921591213,batch_100-200.arrow,LOW
0005124,0.2690394722165818,batch_100-200.arrow,LOW
0005125,0.7691441304642405,batch_100-200.arrow,HIGH
0005128,0.5312251164943839,batch_100-200.arrow,LOW
0005129,0.7564146592762997,batch_100-200.arrow,HIGH
0005131,0.5763947193343867,batch_100-200.arrow,LOW
0005132,0.6098872994335828,batch_100-200.arrow,HIGH
0005133,0.6138556575546918,batch_100-200.arrow,HIGH
0006277,0.8139064293342325,batch_1000-1100.arrow,HIGH
0006278,0.8231736881836301,batch_1000-1100.arrow,HIGH
0006282,0.7935138880497026,batch_1000-1100.arrow,HIGH
0006283,0.35002504875456086,batch_1000-1100.arrow,LOW
0006284,0.7052250720448584,batch_1000-1100.arrow,HIGH
0006285,0.29549567615664146,batch_1000-1100.arrow,LOW
0006288,0.31012021778538434,batch_1000-1100.arrow,LOW
0006289,0.5151430820303078,batch_1000-1100.arrow,LOW
0006290,0.2545729932457659,batch_1000-1100.arrow,LOW
0006291,0.7732995415773521,batch_1000-1100.arrow,HIGH
0006292,0.7695263296918561,batch_1000-1100.arrow,HIGH
0006293,0.6959261790986012,batch_1000-1100.arrow,HIGH
0006294,0.7959524890408525,batch_1000-1100.arrow,HIGH
0006295,0.49050799028296016,batch_1000-1100.arrow,LOW
0006296,0.7746015401110279,batch_1000-1100.arrow,HIGH
0006299,0.39740786444734333,batch_1000-1100.arrow,LOW
