ref_id,ssim,batch_file,quality
0005000,0.7921391365462097,batch_100-200.arrow,HIGH
0005001,0.8278290025192256,batch_100-200.arrow,HIGH
0005002,0.5778595775461295,batch_100-200.arrow,LOW
0005003,0.7598312326344958,batch_100-200.arrow,HIGH
0005004,0.7563779401895312,batch_100-200.arrow,HIGH
0005005,0.8193789407832468,batch_100-200.arrow,HIGH
0005007,0.7495947311232524,batch_100-200.arrow,HIGH
0005008,0.5884117570208106,batch_100-200.arrow,LOW
0005009,0.3250512763138989,batch_100-200.arrow,LOW
0005010,0.6983303408117623,batch_100-200.arrow,HIGH
0005011,0.5815236247711264,batch_100-200.arrow,LOW
0005012,0.39425283646473147,batch_100-200.arrow,LOW
0005013,0.7340031102659829,batch_100-200.arrow,HIGH
0005014,0.7166118496176824,batch_100-200.arrow,HIGH
0005015,0.6238997901419067,batch_100-200.arrow,HIGH
0005017,0.862945220422774,batch_100-200.arrow,HIGH
0005018,0.6760355552935183,batch_100-200.arrow,HIGH
0005019,0.5529498904644202,batch_100-200.arrow,LOW
0005020,0.4569831768806529,batch_100-200.arrow,LOW
0005021,0.8105796213567725,batch_100-200.arrow,HIGH
0005024,0.6598666734521578,batch_100-200.arrow,HIGH
0005025,0.8260356725952694,batch_100-200.arrow,HIGH
0005028,0.5212916549589984,batch_100-200.arrow,LOW
0005029,0.7225143706627063,batch_100-200.arrow,HIGH
0005030,0.47544815520592126,batch_100-200.arrow,LOW
0005031,0.8496610919545811,batch_100-200.arrow,HIGH
0005032,0.5907314762727224,batch_100-200.arrow,LOW
0005035,0.4471663492996735,batch_100-200.arrow,LOW
0005037,0.5914230781312492,batch_100-200.arrow,LOW
0005039,0.3076915004829631,batch_100-200.arrow,LOW
0005040,0.49508632396256974,batch_100-200.arrow,LOW
0005041,0.7448561890328452,batch_100-200.arrow,HIGH
0005043,0.67114500611418,batch_100-200.arrow,HIGH
0005045,0.8337092655065385,batch_100-200.arrow,HIGH
0005046,0.3724655840269763,batch_100-200.arrow,LOW
0005047,0.6219375460163098,batch_100-200.arrow,HIGH
0005048,0.663036780327591,batch_100-200.arrow,HIGH
0005049,0.8440726175639305,batch_100-200.arrow,HIGH
0005051,0.8146516921518252,batch_100-200.arrow,HIGH
0005054,0.6757313037312866,batch_100-200.arrow,HIGH
0005056,0.810254455908736,batch_100-200.arrow,HIGH
0005057,0.7258347763428135,batch_100-200.arrow,HIGH
0005059,0.6943573000889888,batch_100-200.arrow,HIGH
0005060,0.8314036424850162,batch_100-200.arrow,HIGH
0005061,0.8148371291415489,batch_100-200.arrow,HIGH
0005063,0.7463914151945651,batch_100-200.arrow,HIGH
0005064,0.7298625875687851,batch_100-200.arrow,HIGH
0005065,0.13107103783892132,batch_100-200.arrow,LOW
0005066,0.3228983776959964,batch_100-200.arrow,LOW
0005069,0.647065415746909,batch_100-200.arrow,HIGH
0005071,0.6584030587164537,batch_100-200.arrow,HIGH
0005072,0.6576406209697967,batch_100-200.arrow,HIGH
0005073,0.4684895226386203,batch_100-200.arrow,LOW
0005074,0.8649533700545301,batch_100-200.arrow,HIGH
0005076,0.712452646587327,batch_100-200.arrow,HIGH
0005078,0.4801534159607334,batch_100-200.arrow,LOW
0005080,0.8114885628360615,batch_100-200.arrow,HIGH
0005081,0.5519954382471344,batch_100-200.arrow,LOW
0005083,0.5852132053156863,batch_100-200.arrow,LOW
0005084,0.7735159845045905,batch_100-200.arrow,HIGH
0005085,0.7671633429916414,batch_100-200.arrow,HIGH
