ref_id,ssim,batch_file,quality
0004850,0.31758575705759373,batch_0-100.arrow,LOW
0004851,0.30673749286570967,batch_0-100.arrow,LOW
0004852,0.2788553725665855,batch_0-100.arrow,LOW
0004853,0.22649627497778313,batch_0-100.arrow,LOW
0004854,0.639560936485205,batch_0-100.arrow,HIGH
0004856,0.7182240569627328,batch_0-100.arrow,HIGH
0004857,0.2730981542533029,batch_0-100.arrow,LOW
0004858,0.647076174705602,batch_0-100.arrow,HIGH
0004859,0.5774395196123746,batch_0-100.arrow,HIGH
0004860,0.5377296425090534,batch_0-100.arrow,HIGH
0004861,0.6767337455232001,batch_0-100.arrow,HIGH
0004864,0.6676186889897714,batch_0-100.arrow,HIGH
0004866,0.6393310028770823,batch_0-100.arrow,HIGH
0004868,0.6450908327720147,batch_0-100.arrow,HIGH
0004869,0.6807601541400271,batch_0-100.arrow,HIGH
0004870,0.5875513341287524,batch_0-100.arrow,HIGH
0004872,0.5486653030593399,batch_0-100.arrow,HIGH
0004873,0.6030268290758007,batch_0-100.arrow,HIGH
0004874,0.6637474748048787,batch_0-100.arrow,HIGH
0004876,0.6871231012459411,batch_0-100.arrow,HIGH
0004877,0.5244251971837509,batch_0-100.arrow,HIGH
0004879,0.48344637362868115,batch_0-100.arrow,LOW
0004881,0.6111528308302837,batch_0-100.arrow,HIGH
0004882,0.1264960332182985,batch_0-100.arrow,LOW
0004883,0.7006622490263598,batch_0-100.arrow,HIGH
0004884,0.5364137753646842,batch_0-100.arrow,HIGH
0004885,0.5923079832209197,batch_0-100.arrow,HIGH
0004887,0.5708203353135902,batch_0-100.arrow,HIGH
0004888,0.4968649280097363,batch_0-100.arrow,LOW
0004889,0.7756650529473245,batch_0-100.arrow,HIGH
0004890,0.7074993796530956,batch_0-100.arrow,HIGH
0004892,0.7571256473616658,batch_0-100.arrow,HIGH
0004893,0.6221429050004345,batch_0-100.arrow,HIGH
0004895,0.5283639216377047,batch_0-100.arrow,HIGH
0004898,0.4858534688708176,batch_0-100.arrow,LOW
0004899,0.19409904171564432,batch_0-100.arrow,LOW
0004900,0.3214733440246471,batch_0-100.arrow,LOW
0004901,0.6605939875113361,batch_0-100.arrow,HIGH
0004902,0.6469161823453223,batch_0-100.arrow,HIGH
0004903,0.4944572740163904,batch_0-100.arrow,LOW
0004904,0.6102865899491791,batch_0-100.arrow,HIGH
0004905,0.5781155305330157,batch_0-100.arrow,HIGH
0004906,0.28470511385998337,batch_0-100.arrow,LOW
0004908,0.43082244714196793,batch_0-100.arrow,LOW
0004909,0.6937641187778242,batch_0-100.arrow,HIGH
0004910,0.39719222435360807,batch_0-100.arrow,LOW
0004913,0.6104135247003396,batch_0-100.arrow,HIGH
0004914,0.6089061681885553,batch_0-100.arrow,HIGH
0004918,0.5815377595045442,batch_0-100.arrow,HIGH
0004920,0.3548439344126573,batch_0-100.arrow,LOW
0004921,0.3326917588166762,batch_0-100.arrow,LOW
0004923,0.16882808227498627,batch_0-100.arrow,LOW
0004925,0.6437766046038714,batch_0-100.arrow,HIGH
