filename,ssim,in_range
hd1241.jpg,0.5908,YES
hd1243.jpg,0.6492,YES
hd1245.jpg,0.6167,YES
hd1244.jpg,0.5626,YES
hd1246.jpg,0.6337,YES
hd1249.jpg,0.7074,YES
hd1247.jpg,0.7444,YES
hd1250.jpg,0.6334,YES
hd1248.jpg,0.6585,YES
hd1251.jpg,0.7361,YES
hd1252.jpg,0.6052,YES
hd1253.jpg,0.1979,NO
hd1254.jpg,0.5915,YES
hd1255.jpg,0.4932,NO
hd1256.jpg,0.2652,NO
hd1257.jpg,0.3565,NO
hd1258.jpg,0.5083,YES
hd1259.jpg,0.7422,YES
hd126.jpg,0.3829,NO
hd1260.jpg,0.7574,YES
hd1262.jpg,0.7457,YES
hd1261.jpg,0.6609,YES
hd1264.jpg,0.6912,YES
hd1263.jpg,0.5573,YES
hd1265.jpg,0.4276,NO
hd1266.jpg,0.5306,YES
hd1267.jpg,0.7122,YES
hd1268.jpg,0.6356,YES
hd1269.jpg,0.5866,YES
hd1270.jpg,0.4883,NO
hd1271.jpg,0.3640,NO
hd1272.jpg,0.3942,NO
hd1273.jpg,0.4413,NO
hd1274.jpg,0.4987,NO
hd1275.jpg,0.3931,NO
hd1276.jpg,0.4284,NO
hd1277.jpg,0.7147,YES
hd1278.jpg,0.1147,NO
hd128.jpg,0.6839,YES
hd1279.jpg,0.5097,YES
hd1280.jpg,0.4991,NO
hd1281.jpg,0.5023,YES
hd1282.jpg,0.5071,YES
hd1283.jpg,0.5182,YES
hd1284.jpg,0.4702,NO
hd1285.jpg,0.6049,YES
hd1287.jpg,0.4559,NO
hd1288.jpg,0.5138,YES
hd1289.jpg,0.2152,NO
hd1291.jpg,0.6682,YES
hd1290.jpg,0.4740,NO
hd1292.jpg,0.4505,NO
hd1293.jpg,0.4508,NO
hd1294.jpg,0.3466,NO
hd1296.jpg,0.3206,NO
hd1295.jpg,0.6637,YES
hd1297.jpg,0.3289,NO
hd1298.jpg,0.5678,YES
hd1299.jpg,0.3023,NO
hd13.jpg,0.7149,YES
hd1300.jpg,0.3274,NO
hd1301.jpg,0.4990,NO
hd1303.jpg,0.3611,NO
hd1302.jpg,0.3328,NO
hd1304.jpg,0.5832,YES
hd1305.jpg,0.6924,YES
hd1307.jpg,0.5893,YES
hd1309.jpg,0.5383,YES
hd131.jpg,0.6429,YES
hd1310.jpg,0.6982,YES
hd1311.jpg,0.2605,NO
hd1313.jpg,0.4889,NO
hd1314.jpg,0.5820,YES
hd1315.jpg,0.6313,YES
hd1317.jpg,0.6994,YES
hd1318.jpg,0.6571,YES
hd1319.jpg,0.7273,YES
hd1320.jpg,0.5392,YES
hd1323.jpg,0.6602,YES
hd1322.jpg,0.3134,NO
hd1324.jpg,0.6050,YES
hd1326.jpg,0.5681,YES
hd1327.jpg,0.6287,YES
hd1329.jpg,0.6530,YES
hd1330.jpg,0.5265,YES
hd1331.jpg,0.6822,YES
hd1332.jpg,0.5513,YES
hd1334.jpg,0.5572,YES
hd1333.jpg,0.6208,YES
hd1336.jpg,0.4054,NO
hd1337.jpg,0.5340,YES
hd1338.jpg,0.5865,YES
hd1339.jpg,0.7047,YES
hd1340.jpg,0.4479,NO
hd1341.jpg,0.6254,YES
hd1343.jpg,0.6340,YES
hd1342.jpg,0.6032,YES
hd1344.jpg,0.6917,YES
hd1345.jpg,0.2097,NO
hd1348.jpg,0.7288,YES
hd1349.jpg,0.2213,NO
hd1351.jpg,0.3555,NO
hd1350.jpg,0.2139,NO
hd1352.jpg,0.2839,NO
hd1353.jpg,0.6475,YES
hd1354.jpg,0.4497,NO
hd1355.jpg,0.3552,NO
hd1356.jpg,0.6273,YES
hd1357.jpg,0.4109,NO
hd1358.jpg,0.4014,NO
hd1360.jpg,0.6548,YES
hd1359.jpg,0.6141,YES
hd1361.jpg,0.4469,NO
hd1362.jpg,0.3758,NO
hd1363.jpg,0.1224,NO
hd1364.jpg,0.3882,NO
hd1365.jpg,0.3307,NO
hd1367.jpg,0.7336,YES
hd1369.jpg,0.3782,NO
hd1368.jpg,0.5053,YES
hd137.jpg,0.5794,YES
hd1370.jpg,0.5827,YES
hd1372.jpg,0.7588,YES
hd1371.jpg,0.4341,NO
hd1373.jpg,0.4978,NO
hd1374.jpg,0.6969,YES
hd1375.jpg,0.4420,NO
hd1377.jpg,0.4340,NO
hd1378.jpg,0.5187,YES
hd1379.jpg,0.3044,NO
hd1380.jpg,0.3135,NO
hd1381.jpg,0.5524,YES
hd1382.jpg,0.4120,NO
hd1383.jpg,0.4719,NO
hd1384.jpg,0.5600,YES
hd1385.jpg,0.2646,NO
hd1386.jpg,0.6130,YES
hd1387.jpg,0.1753,NO
hd1388.jpg,0.7268,YES
hd1389.jpg,0.6692,YES
hd1390.jpg,0.3751,NO
hd1391.jpg,0.3197,NO
hd1392.jpg,0.4099,NO
hd1393.jpg,0.3926,NO
hd1394.jpg,0.2794,NO
hd1395.jpg,0.6602,YES
hd1396.jpg,0.6553,YES
hd1397.jpg,0.3889,NO
hd1398.jpg,0.4095,NO
hd1399.jpg,0.3770,NO
hd14.jpg,0.5193,YES
hd1400.jpg,0.1814,NO
hd1401.jpg,0.4110,NO
hd1402.jpg,0.6072,YES
hd1404.jpg,0.4113,NO
hd1403.jpg,0.6904,YES
hd1406.jpg,0.4052,NO
hd1407.jpg,0.1246,NO
hd1409.jpg,0.4459,NO
hd1410.jpg,0.1251,NO
hd1411.jpg,0.6701,YES
hd1412.jpg,0.4258,NO
hd1413.jpg,0.3962,NO
hd1414.jpg,0.3330,NO
hd1415.jpg,0.4446,NO
hd1417.jpg,0.7953,YES
hd1418.jpg,0.2900,NO
hd1419.jpg,0.3777,NO
hd142.jpg,0.2983,NO
hd1420.jpg,0.3548,NO
hd1421.jpg,0.3977,NO
hd1422.jpg,0.2552,NO
hd1423.jpg,0.2940,NO
hd1424.jpg,0.3567,NO
hd1426.jpg,0.4257,NO
hd1427.jpg,0.3404,NO
hd1428.jpg,0.4235,NO
hd1429.jpg,0.3761,NO
hd143.jpg,0.7443,YES
hd1430.jpg,0.3579,NO
hd1432.jpg,0.7128,YES
hd1431.jpg,0.7694,YES
hd1433.jpg,0.4525,NO
hd1434.jpg,0.3882,NO
hd1436.jpg,0.3421,NO
hd1437.jpg,0.2773,NO
hd1439.jpg,0.3363,NO
hd1438.jpg,0.4615,NO
hd1440.jpg,0.4255,NO
hd1441.jpg,0.3857,NO
hd1442.jpg,0.7128,YES
hd1443.jpg,0.5402,YES
hd1445.jpg,0.7507,YES
hd1446.jpg,0.3632,NO
hd1450.jpg,0.5587,YES
hd1447.jpg,0.5183,YES
hd1449.jpg,0.3489,NO
hd1448.jpg,0.5423,YES
hd1452.jpg,0.5637,YES
hd1453.jpg,0.4344,NO
hd1451.jpg,0.6351,YES
hd1454.jpg,0.3598,NO
hd1455.jpg,0.7748,YES
hd1456.jpg,0.7206,YES
hd1457.jpg,0.5885,YES
hd1458.jpg,0.4917,NO
hd1460.jpg,0.6112,YES
hd1459.jpg,0.5620,YES
hd1461.jpg,0.6772,YES
hd1462.jpg,0.7488,YES
hd1463.jpg,0.5196,YES
hd1465.jpg,0.7651,YES
hd1466.jpg,0.7231,YES
hd1464.jpg,0.7483,YES
hd1467.jpg,0.3764,NO
hd1468.jpg,0.6581,YES
hd1469.jpg,0.6503,YES
hd1470.jpg,0.7443,YES
hd1471.jpg,0.5972,YES
hd1473.jpg,0.6660,YES
hd1474.jpg,0.5423,YES
hd1475.jpg,0.6502,YES
hd1476.jpg,0.3917,NO
hd1477.jpg,0.6767,YES
hd1478.jpg,0.1374,NO
hd1480.jpg,0.6351,YES
hd1481.jpg,0.3672,NO
hd1482.jpg,0.2573,NO
hd1483.jpg,0.4842,NO
hd1484.jpg,0.5754,YES
hd1486.jpg,0.3849,NO
hd1485.jpg,0.5214,YES
hd1487.jpg,0.3379,NO
hd1488.jpg,0.3277,NO
hd1489.jpg,0.7156,YES
hd1490.jpg,0.3225,NO
hd1491.jpg,0.4945,NO
hd1492.jpg,0.5451,YES
hd1493.jpg,0.5010,YES
hd1494.jpg,0.4111,NO
hd1496.jpg,0.5269,YES
hd1497.jpg,0.3881,NO
hd1498.jpg,0.5136,YES
hd1499.jpg,0.5338,YES
hd1500.jpg,0.6317,YES
hd1501.jpg,0.5833,YES
hd1503.jpg,0.3984,NO
hd1504.jpg,0.5632,YES
hd1505.jpg,0.5713,YES
hd1502.jpg,0.1607,NO
hd1506.jpg,0.6582,YES
hd1507.jpg,0.5495,YES
hd1508.jpg,0.3308,NO
hd1509.jpg,0.7124,YES
hd1510.jpg,0.2880,NO
hd1514.jpg,0.3420,NO
hd1511.jpg,0.4612,NO
hd1512.jpg,0.6989,YES
hd1517.jpg,0.5202,YES
hd1518.jpg,0.2310,NO
hd1519.jpg,0.6542,YES
hd1520.jpg,0.4010,NO
hd1521.jpg,0.4687,NO
hd1523.jpg,0.6296,YES
hd1526.jpg,0.6951,YES
hd1524.jpg,0.6347,YES
hd1527.jpg,0.4837,NO
hd1528.jpg,0.6708,YES
hd1529.jpg,0.4062,NO
hd153.jpg,0.7870,YES
hd1531.jpg,0.6071,YES
hd1530.jpg,0.5786,YES
hd1532.jpg,0.3982,NO
hd1533.jpg,0.6469,YES
hd1534.jpg,0.6403,YES
hd1535.jpg,0.5788,YES
hd1536.jpg,0.7458,YES
hd1537.jpg,0.7097,YES
hd1538.jpg,0.6557,YES
hd1539.jpg,0.4431,NO
hd1540.jpg,0.6956,YES
hd154.jpg,0.7683,YES
hd1541.jpg,0.3733,NO
hd1543.jpg,0.7629,YES
hd1542.jpg,0.3864,NO
hd1544.jpg,0.3857,NO
hd1545.jpg,0.6025,YES
hd1546.jpg,0.6319,YES
hd1547.jpg,0.2859,NO
hd1548.jpg,0.6546,YES
hd1549.jpg,0.5969,YES
hd155.jpg,0.7099,YES
hd1550.jpg,0.6651,YES
hd1551.jpg,0.7696,YES
hd1555.jpg,0.7204,YES
hd1553.jpg,0.6185,YES
hd1554.jpg,0.6697,YES
hd1552.jpg,0.5477,YES
hd1556.jpg,0.4052,NO
hd1558.jpg,0.6306,YES
hd1559.jpg,0.6954,YES
hd156.jpg,0.5995,YES
hd1560.jpg,0.6140,YES
hd1561.jpg,0.6300,YES
hd1562.jpg,0.5667,YES
hd1563.jpg,0.6483,YES
hd1564.jpg,0.6207,YES
hd1565.jpg,0.6499,YES
hd1566.jpg,0.6294,YES
hd1567.jpg,0.6005,YES
hd1568.jpg,0.5869,YES
hd1570.jpg,0.4991,NO
hd1569.jpg,0.3722,NO
hd1571.jpg,0.5295,YES
hd1572.jpg,0.5573,YES
hd1573.jpg,0.6782,YES
hd1574.jpg,0.5521,YES
hd1576.jpg,0.1731,NO
hd1578.jpg,0.6620,YES
hd1577.jpg,0.6219,YES
hd1575.jpg,0.5581,YES
hd158.jpg,0.4425,NO
hd1580.jpg,0.5658,YES
hd1581.jpg,0.6740,YES
hd1582.jpg,0.2640,NO
hd1583.jpg,0.4290,NO
hd1584.jpg,0.2869,NO
hd1585.jpg,0.2307,NO
hd1587.jpg,0.3177,NO
hd1586.jpg,0.6469,YES
hd1588.jpg,0.7129,YES
hd1589.jpg,0.3100,NO
hd1590.jpg,0.4421,NO
hd1591.jpg,0.7542,YES
hd1592.jpg,0.6930,YES
hd1593.jpg,0.7535,YES
hd1594.jpg,0.5654,YES
hd1595.jpg,0.6411,YES
hd1596.jpg,0.8068,YES
hd1597.jpg,0.3718,NO
hd1598.jpg,0.3539,NO
hd1599.jpg,0.6340,YES
hd1600.jpg,0.4765,NO
hd1601.jpg,0.4931,NO
hd1602.jpg,0.2813,NO
hd1603.jpg,0.2220,NO
hd1604.jpg,0.7450,YES
hd1605.jpg,0.6251,YES
hd1606.jpg,0.5334,YES
hd1607.jpg,0.6158,YES
hd1608.jpg,0.6226,YES
hd1609.jpg,0.7585,YES
hd1610.jpg,0.4691,NO
hd1611.jpg,0.7009,YES
hd1612.jpg,0.6640,YES
hd1614.jpg,0.6284,YES
hd1615.jpg,0.7561,YES
hd1616.jpg,0.4831,NO
hd1618.jpg,0.6568,YES
hd1619.jpg,0.3237,NO
hd1620.jpg,0.6085,YES
hd1621.jpg,0.5576,YES
hd1622.jpg,0.6220,YES
hd1623.jpg,0.4932,NO
hd1624.jpg,0.6650,YES
hd1625.jpg,0.7578,YES
hd1627.jpg,0.6476,YES
hd1632.jpg,0.2672,NO
hd1628.jpg,0.6407,YES
hd1633.jpg,0.6575,YES
hd1634.jpg,0.6771,YES
hd1635.jpg,0.6241,YES
hd1636.jpg,0.3529,NO
hd1637.jpg,0.5778,YES
hd1638.jpg,0.6068,YES
hd1641.jpg,0.7160,YES
hd1639.jpg,0.6039,YES
hd1640.jpg,0.8066,YES
hd1642.jpg,0.5041,YES
hd1643.jpg,0.5572,YES
hd1644.jpg,0.6326,YES
hd1646.jpg,0.5375,YES
hd1647.jpg,0.5261,YES
hd1649.jpg,0.6345,YES
hd1650.jpg,0.3591,NO
hd1651.jpg,0.4952,NO
hd1652.jpg,0.5307,YES
hd1653.jpg,0.6107,YES
hd1654.jpg,0.6157,YES
hd1655.jpg,0.7616,YES
hd1656.jpg,0.5621,YES
hd1657.jpg,0.5365,YES
hd1659.jpg,0.5967,YES
hd1660.jpg,0.5752,YES
hd1661.jpg,0.5405,YES
hd1662.jpg,0.2493,NO
hd1663.jpg,0.6794,YES
hd1665.jpg,0.7271,YES
hd1664.jpg,0.3839,NO
hd1666.jpg,0.5512,YES
hd1667.jpg,0.5904,YES
hd1668.jpg,0.5489,YES
hd1669.jpg,0.6168,YES
hd1670.jpg,0.5191,YES
hd1671.jpg,0.6334,YES
hd1672.jpg,0.5934,YES
hd1673.jpg,0.5363,YES
hd1676.jpg,0.2767,NO
hd1675.jpg,0.7095,YES
hd1674.jpg,0.2520,NO
hd1677.jpg,0.6975,YES
hd1678.jpg,0.5660,YES
hd1681.jpg,0.6745,YES
hd1679.jpg,0.4599,NO
hd1680.jpg,0.6879,YES
hd1682.jpg,0.6294,YES
hd1684.jpg,0.8031,YES
hd1683.jpg,0.5368,YES
hd1685.jpg,0.2136,NO
hd1686.jpg,0.4829,NO
hd1689.jpg,0.7044,YES
hd1687.jpg,0.5866,YES
hd1688.jpg,0.5558,YES
hd1691.jpg,0.6002,YES
hd1692.jpg,0.6043,YES
hd1693.jpg,0.5573,YES
hd1694.jpg,0.6156,YES
hd1695.jpg,0.5304,YES
hd1696.jpg,0.5521,YES
hd1698.jpg,0.7913,YES
hd1699.jpg,0.5056,YES
hd170.jpg,0.6826,YES
hd1700.jpg,0.6375,YES
hd1701.jpg,0.6472,YES
hd1703.jpg,0.7889,YES
hd1704.jpg,0.6096,YES
hd1706.jpg,0.2524,NO
hd1708.jpg,0.5704,YES
hd1707.jpg,0.2729,NO
hd1709.jpg,0.3859,NO
hd171.jpg,0.5658,YES
hd1711.jpg,0.5470,YES
hd1712.jpg,0.5766,YES
hd1713.jpg,0.7526,YES
hd1714.jpg,0.5690,YES
hd1716.jpg,0.6255,YES
hd1715.jpg,0.5900,YES
hd1717.jpg,0.6186,YES
hd1718.jpg,0.3533,NO
hd1719.jpg,0.6233,YES
hd1720.jpg,0.6701,YES
hd1721.jpg,0.6751,YES
hd1722.jpg,0.6270,YES
hd1723.jpg,0.5785,YES
hd1724.jpg,0.5634,YES
hd1727.jpg,0.6906,YES
hd1725.jpg,0.6809,YES
hd1726.jpg,0.4470,NO
hd1728.jpg,0.5601,YES
hd1729.jpg,0.7613,YES
hd1730.jpg,0.6615,YES
hd1732.jpg,0.6015,YES
hd1731.jpg,0.3155,NO
hd1734.jpg,0.5728,YES
hd1733.jpg,0.5039,YES
hd1735.jpg,0.6004,YES
hd1736.jpg,0.5516,YES
hd1737.jpg,0.3617,NO
hd1739.jpg,0.5831,YES
hd1738.jpg,0.5955,YES
hd1740.jpg,0.6752,YES
hd1743.jpg,0.6292,YES
hd1741.jpg,0.5732,YES
hd1742.jpg,0.6377,YES
hd1744.jpg,0.3386,NO
hd1745.jpg,0.6874,YES
hd1747.jpg,0.6041,YES
hd1746.jpg,0.6391,YES
hd1748.jpg,0.4261,NO
hd1751.jpg,0.6350,YES
hd1749.jpg,0.5736,YES
hd1750.jpg,0.4995,NO
hd1752.jpg,0.3127,NO
hd1753.jpg,0.0357,NO
hd1756.jpg,0.4194,NO
hd176.jpg,0.4827,NO
hd1755.jpg,0.0800,NO
hd1757.jpg,0.3330,NO
hd1761.jpg,0.6553,YES
hd1760.jpg,0.7063,YES
hd1762.jpg,0.6222,YES
hd1763.jpg,0.6871,YES
hd1764.jpg,0.6824,YES
hd1765.jpg,0.7434,YES
hd1766.jpg,0.5988,YES
hd1768.jpg,0.6353,YES
hd1767.jpg,0.7559,YES
hd1769.jpg,0.4858,NO
hd1770.jpg,0.4693,NO
hd1773.jpg,0.6081,YES
hd1772.jpg,0.6934,YES
hd1774.jpg,0.6853,YES
hd1775.jpg,0.7307,YES
hd1771.jpg,0.7346,YES
hd1776.jpg,0.6573,YES
hd1777.jpg,0.7223,YES
hd1778.jpg,0.5943,YES
hd1779.jpg,0.6442,YES
hd1780.jpg,0.7128,YES
hd1781.jpg,0.6245,YES
hd1783.jpg,0.7089,YES
hd1782.jpg,0.6939,YES
hd1784.jpg,0.6489,YES
hd1786.jpg,0.7487,YES
hd1787.jpg,0.5898,YES
hd1788.jpg,0.6688,YES
hd1790.jpg,0.6556,YES
hd1793.jpg,0.6099,YES
hd1797.jpg,0.6200,YES
hd1798.jpg,0.5997,YES
hd1794.jpg,0.4620,NO
hd1795.jpg,0.7471,YES
hd1799.jpg,0.5828,YES
hd1800.jpg,0.7252,YES
hd1801.jpg,0.6838,YES
hd180.jpg,0.5468,YES
hd1802.jpg,0.5452,YES
hd1804.jpg,0.5431,YES
hd1805.jpg,0.5909,YES
hd1803.jpg,0.4340,NO
hd1806.jpg,0.5080,YES
hd1807.jpg,0.5477,YES
hd1809.jpg,0.6286,YES
hd1808.jpg,0.7674,YES
hd1810.jpg,0.6553,YES
hd1811.jpg,0.6438,YES
hd181.jpg,0.7035,YES
hd1812.jpg,0.6795,YES
hd1813.jpg,0.6829,YES
hd1815.jpg,0.5105,YES
hd1814.jpg,0.7546,YES
hd1816.jpg,0.5330,YES
hd182.jpg,0.6963,YES
hd1817.jpg,0.5454,YES
hd1818.jpg,0.5241,YES
hd1819.jpg,0.4171,NO
hd1820.jpg,0.7181,YES
hd1821.jpg,0.7670,YES
hd1822.jpg,0.5020,YES
hd1826.jpg,0.7265,YES
hd1824.jpg,0.2355,NO
hd1823.jpg,0.5915,YES
hd1825.jpg,0.2961,NO
hd1828.jpg,0.2320,NO
hd1829.jpg,0.6487,YES
hd1830.jpg,0.5205,YES
hd1831.jpg,0.4857,NO
hd1832.jpg,0.5220,YES
hd1834.jpg,0.3321,NO
hd1833.jpg,0.8071,YES
hd1835.jpg,0.5741,YES
hd1836.jpg,0.5982,YES
hd1838.jpg,0.3762,NO
hd1839.jpg,0.3819,NO
hd1840.jpg,0.4284,NO
hd1841.jpg,0.5079,YES
hd1844.jpg,0.4540,NO
hd1843.jpg,0.4833,NO
hd1845.jpg,0.5249,YES
hd1846.jpg,0.7175,YES
hd1847.jpg,0.1796,NO
hd1848.jpg,0.6455,YES
hd1849.jpg,0.5879,YES
hd1850.jpg,0.5774,YES
hd1851.jpg,0.5820,YES
hd1852.jpg,0.1925,NO
hd1853.jpg,0.5143,YES
hd1854.jpg,0.5373,YES
hd1855.jpg,0.4915,NO
hd1857.jpg,0.4211,NO
hd1858.jpg,0.6913,YES
hd1860.jpg,0.4326,NO
hd1862.jpg,0.4881,NO
hd1861.jpg,0.6554,YES
hd1863.jpg,0.3933,NO
hd1864.jpg,0.6623,YES
hd1865.jpg,0.6401,YES
hd1866.jpg,0.5165,YES
hd1867.jpg,0.7059,YES
hd1869.jpg,0.1658,NO
hd1872.jpg,0.4494,NO
hd1873.jpg,0.6138,YES
hd1870.jpg,0.4675,NO
hd1874.jpg,0.6704,YES
hd1875.jpg,0.5883,YES
hd1877.jpg,0.5331,YES
hd1878.jpg,0.5033,YES
hd1879.jpg,0.5805,YES
hd1880.jpg,0.4952,NO
hd1881.jpg,0.5672,YES
hd1882.jpg,0.5652,YES
hd1883.jpg,0.6436,YES
hd1884.jpg,0.6722,YES
hd1885.jpg,0.6237,YES
hd1886.jpg,0.6331,YES
hd1887.jpg,0.5358,YES
hd1888.jpg,0.6923,YES
hd1889.jpg,0.5943,YES
hd1890.jpg,0.4491,NO
hd1892.jpg,0.4451,NO
hd1891.jpg,0.4174,NO
hd1893.jpg,0.6282,YES
hd1894.jpg,0.5128,YES
hd1895.jpg,0.5312,YES
hd1896.jpg,0.1771,NO
hd1897.jpg,0.1909,NO
hd1899.jpg,0.4506,NO
