filename,ssim,in_range
hd1248.jpg,0.8469,YES
hd1251.jpg,0.8162,YES
hd1252.jpg,0.8550,YES
hd1253.jpg,0.8558,YES
hd1255.jpg,0.5809,NO
hd1256.jpg,0.7450,YES
hd1257.jpg,0.8075,YES
hd1254.jpg,0.6800,YES
hd1258.jpg,0.7203,YES
hd1259.jpg,0.6524,YES
hd126.jpg,0.5361,NO
hd1260.jpg,0.7712,YES
hd1262.jpg,0.8218,YES
hd1264.jpg,0.7359,YES
hd1261.jpg,0.7528,YES
hd1263.jpg,0.7196,YES
hd1265.jpg,0.7083,YES
hd1266.jpg,0.7283,YES
hd1267.jpg,0.8305,YES
hd1268.jpg,0.7901,YES
hd1269.jpg,0.7311,YES
hd1270.jpg,0.6976,YES
hd1271.jpg,0.5246,NO
hd1272.jpg,0.5731,NO
hd1274.jpg,0.5549,NO
hd1273.jpg,0.6419,YES
hd1275.jpg,0.5893,NO
hd1276.jpg,0.5913,NO
hd1277.jpg,0.7720,YES
hd128.jpg,0.8087,YES
hd1279.jpg,0.5856,NO
hd1278.jpg,0.7423,YES
hd1280.jpg,0.6219,YES
hd1281.jpg,0.6040,YES
hd1282.jpg,0.8416,YES
hd1283.jpg,0.6443,YES
hd1284.jpg,0.6853,YES
hd1285.jpg,0.7309,YES
hd1287.jpg,0.5975,NO
hd1288.jpg,0.5595,NO
hd1290.jpg,0.7101,YES
hd1289.jpg,0.7400,YES
hd1291.jpg,0.7285,YES
hd1292.jpg,0.6351,YES
hd1293.jpg,0.5885,NO
hd1294.jpg,0.5050,NO
hd1295.jpg,0.8595,YES
hd1298.jpg,0.8634,YES
hd1296.jpg,0.4701,NO
hd1297.jpg,0.4716,NO
hd1299.jpg,0.4463,NO
hd13.jpg,0.8261,YES
hd1300.jpg,0.7686,YES
hd1301.jpg,0.8856,YES
hd1305.jpg,0.7172,YES
hd1302.jpg,0.4777,NO
hd1303.jpg,0.5861,NO
hd1304.jpg,0.6792,YES
hd1307.jpg,0.7618,YES
hd1309.jpg,0.6233,YES
hd1310.jpg,0.8499,YES
hd131.jpg,0.8019,YES
hd1311.jpg,0.6929,YES
hd1313.jpg,0.6056,YES
hd1314.jpg,0.8284,YES
hd1315.jpg,0.8607,YES
hd1317.jpg,0.6827,YES
hd1318.jpg,0.6773,YES
hd1319.jpg,0.8036,YES
hd1323.jpg,0.8393,YES
hd1320.jpg,0.6462,YES
hd1322.jpg,0.4449,NO
hd1324.jpg,0.8815,YES
hd1326.jpg,0.8165,YES
hd1327.jpg,0.7760,YES
hd1330.jpg,0.7419,YES
hd1329.jpg,0.8036,YES
hd1334.jpg,0.8076,YES
hd1331.jpg,0.7693,YES
hd1333.jpg,0.7777,YES
hd1332.jpg,0.8016,YES
hd1336.jpg,0.8708,YES
hd1337.jpg,0.8061,YES
hd1338.jpg,0.8102,YES
hd1339.jpg,0.7972,YES
hd1340.jpg,0.8530,YES
hd1341.jpg,0.7089,YES
hd1342.jpg,0.6596,YES
hd1343.jpg,0.7106,YES
hd1344.jpg,0.8064,YES
hd1345.jpg,0.7532,YES
hd1348.jpg,0.8294,YES
hd1349.jpg,0.8113,YES
hd1351.jpg,0.8509,YES
hd1350.jpg,0.8196,YES
hd1352.jpg,0.7689,YES
hd1353.jpg,0.7611,YES
hd1354.jpg,0.6310,YES
hd1355.jpg,0.5032,NO
hd1356.jpg,0.7812,YES
hd1360.jpg,0.8471,YES
hd1357.jpg,0.6329,YES
hd1358.jpg,0.6283,YES
hd1359.jpg,0.8220,YES
hd1361.jpg,0.6838,YES
hd1362.jpg,0.6252,YES
hd1363.jpg,0.7282,YES
hd1364.jpg,0.5903,NO
hd1367.jpg,0.8142,YES
hd1368.jpg,0.6256,YES
hd1369.jpg,0.4893,NO
hd1365.jpg,0.6845,YES
hd137.jpg,0.7029,YES
hd1370.jpg,0.7941,YES
hd1371.jpg,0.6616,YES
hd1372.jpg,0.8190,YES
hd1373.jpg,0.6341,YES
hd1375.jpg,0.5836,NO
hd1377.jpg,0.6738,YES
hd1374.jpg,0.8263,YES
hd1378.jpg,0.7543,YES
hd1379.jpg,0.5870,NO
hd1380.jpg,0.5863,NO
hd1381.jpg,0.6598,YES
hd1382.jpg,0.4531,NO
hd1383.jpg,0.4811,NO
hd1385.jpg,0.5761,NO
hd1384.jpg,0.8215,YES
hd1386.jpg,0.7889,YES
hd1387.jpg,0.5898,NO
hd1388.jpg,0.8763,YES
hd1389.jpg,0.7965,YES
hd1390.jpg,0.5765,NO
hd1391.jpg,0.5934,NO
hd1392.jpg,0.6140,YES
hd1393.jpg,0.6095,YES
hd1394.jpg,0.6399,YES
hd1395.jpg,0.8323,YES
hd1396.jpg,0.8546,YES
hd1397.jpg,0.5553,NO
hd1398.jpg,0.6184,YES
hd1399.jpg,0.6610,YES
hd1400.jpg,0.7647,YES
hd14.jpg,0.7421,YES
hd1401.jpg,0.6741,YES
hd1402.jpg,0.7492,YES
hd1403.jpg,0.8250,YES
hd1404.jpg,0.6669,YES
hd1406.jpg,0.6187,YES
hd1407.jpg,0.6761,YES
hd1410.jpg,0.6352,YES
hd1409.jpg,0.5686,NO
hd1411.jpg,0.8547,YES
hd1412.jpg,0.6532,YES
hd1413.jpg,0.6065,YES
hd1414.jpg,0.6070,YES
hd1415.jpg,0.5882,NO
hd1417.jpg,0.8552,YES
hd1418.jpg,0.7945,YES
hd1419.jpg,0.5820,NO
hd142.jpg,0.4158,NO
hd1420.jpg,0.6793,YES
hd1421.jpg,0.5311,NO
hd1422.jpg,0.7540,YES
hd1423.jpg,0.4260,NO
hd1424.jpg,0.5671,NO
hd1426.jpg,0.5890,NO
hd1427.jpg,0.5964,NO
hd1428.jpg,0.5205,NO
hd1429.jpg,0.6097,YES
hd143.jpg,0.7845,YES
hd1430.jpg,0.5196,NO
hd1432.jpg,0.8037,YES
hd1431.jpg,0.8519,YES
hd1434.jpg,0.5462,NO
hd1433.jpg,0.6985,YES
hd1436.jpg,0.4377,NO
hd1437.jpg,0.7169,YES
hd1438.jpg,0.5690,NO
hd1439.jpg,0.6220,YES
hd1440.jpg,0.6081,YES
hd1441.jpg,0.5433,NO
hd1445.jpg,0.8423,YES
hd1442.jpg,0.8280,YES
hd1443.jpg,0.7480,YES
hd1447.jpg,0.8505,YES
hd1446.jpg,0.7256,YES
hd1448.jpg,0.8143,YES
hd1450.jpg,0.8013,YES
hd1449.jpg,0.5017,NO
hd1451.jpg,0.8739,YES
hd1452.jpg,0.6430,YES
hd1453.jpg,0.6078,YES
hd1455.jpg,0.7821,YES
hd1454.jpg,0.6277,YES
hd1456.jpg,0.8417,YES
hd1457.jpg,0.6453,YES
hd1458.jpg,0.4991,NO
hd1460.jpg,0.6414,YES
hd1459.jpg,0.7757,YES
hd1461.jpg,0.6140,YES
hd1462.jpg,0.5806,NO
hd1463.jpg,0.6761,YES
hd1464.jpg,0.6488,YES
hd1466.jpg,0.8100,YES
hd1465.jpg,0.8343,YES
hd1468.jpg,0.5647,NO
hd1467.jpg,0.6607,YES
hd1469.jpg,0.6473,YES
hd1470.jpg,0.6940,YES
hd1471.jpg,0.6550,YES
hd1473.jpg,0.5990,NO
hd1474.jpg,0.7555,YES
hd1475.jpg,0.6848,YES
hd1476.jpg,0.5672,NO
hd1477.jpg,0.6432,YES
hd1478.jpg,0.6191,YES
hd1480.jpg,0.8379,YES
hd1481.jpg,0.6959,YES
hd1482.jpg,0.5519,NO
hd1483.jpg,0.7142,YES
hd1484.jpg,0.7380,YES
hd1485.jpg,0.6973,YES
hd1486.jpg,0.7293,YES
hd1487.jpg,0.7027,YES
hd1488.jpg,0.6643,YES
hd1489.jpg,0.8245,YES
hd1490.jpg,0.5152,NO
hd1491.jpg,0.8033,YES
hd1492.jpg,0.7056,YES
hd1494.jpg,0.5758,NO
hd1493.jpg,0.6940,YES
hd1496.jpg,0.7040,YES
hd1497.jpg,0.8024,YES
hd1498.jpg,0.7432,YES
hd1499.jpg,0.7747,YES
hd1500.jpg,0.7753,YES
hd1501.jpg,0.7833,YES
hd1502.jpg,0.7765,YES
hd1503.jpg,0.5369,NO
hd1504.jpg,0.8010,YES
hd1505.jpg,0.7945,YES
hd1506.jpg,0.3881,NO
hd1507.jpg,0.7425,YES
hd1508.jpg,0.8272,YES
hd1509.jpg,0.8627,YES
hd1510.jpg,0.8159,YES
hd1511.jpg,0.5216,NO
hd1512.jpg,0.8118,YES
hd1514.jpg,0.8970,YES
hd1517.jpg,0.6036,YES
hd1518.jpg,0.8201,YES
hd1519.jpg,0.7583,YES
hd1520.jpg,0.6734,YES
hd1521.jpg,0.7495,YES
hd1523.jpg,0.7386,YES
hd1524.jpg,0.7298,YES
hd1526.jpg,0.7545,YES
hd1527.jpg,0.7577,YES
hd1528.jpg,0.7568,YES
hd1529.jpg,0.4844,NO
hd153.jpg,0.8225,YES
hd1531.jpg,0.8096,YES
hd1530.jpg,0.7224,YES
hd1532.jpg,0.6910,YES
hd1533.jpg,0.7795,YES
hd1534.jpg,0.7812,YES
hd1535.jpg,0.7818,YES
hd1536.jpg,0.7525,YES
hd1537.jpg,0.7884,YES
hd1538.jpg,0.8555,YES
hd1539.jpg,0.8093,YES
hd154.jpg,0.7689,YES
hd1541.jpg,0.7415,YES
hd1540.jpg,0.8148,YES
hd1543.jpg,0.8556,YES
hd1542.jpg,0.4871,NO
hd1544.jpg,0.7977,YES
hd1545.jpg,0.8061,YES
hd1546.jpg,0.8122,YES
hd1547.jpg,0.7556,YES
hd1548.jpg,0.7789,YES
hd155.jpg,0.8040,YES
hd1549.jpg,0.7978,YES
hd1550.jpg,0.8136,YES
hd1551.jpg,0.8677,YES
hd1552.jpg,0.8207,YES
hd1553.jpg,0.8343,YES
hd1554.jpg,0.8020,YES
hd1555.jpg,0.8681,YES
hd1556.jpg,0.4914,NO
hd1558.jpg,0.7711,YES
hd1559.jpg,0.7191,YES
hd156.jpg,0.7453,YES
hd1560.jpg,0.8014,YES
hd1561.jpg,0.7630,YES
hd1562.jpg,0.8200,YES
hd1563.jpg,0.7872,YES
hd1564.jpg,0.7533,YES
hd1565.jpg,0.8362,YES
hd1566.jpg,0.8340,YES
hd1567.jpg,0.8208,YES
hd1568.jpg,0.8196,YES
hd1569.jpg,0.4582,NO
hd1570.jpg,0.8277,YES
hd1571.jpg,0.7958,YES
hd1572.jpg,0.8184,YES
hd1573.jpg,0.7504,YES
hd1574.jpg,0.6890,YES
hd1575.jpg,0.8839,YES
hd1576.jpg,0.8771,YES
hd1577.jpg,0.8651,YES
hd1578.jpg,0.8171,YES
hd158.jpg,0.4933,NO
hd1580.jpg,0.8201,YES
hd1581.jpg,0.7877,YES
hd1582.jpg,0.7766,YES
hd1583.jpg,0.6210,YES
hd1584.jpg,0.8071,YES
hd1585.jpg,0.7968,YES
hd1586.jpg,0.7670,YES
hd1587.jpg,0.8681,YES
hd1588.jpg,0.8123,YES
hd1589.jpg,0.7787,YES
hd1590.jpg,0.7613,YES
hd1591.jpg,0.8210,YES
hd1592.jpg,0.8277,YES
hd1593.jpg,0.7624,YES
hd1594.jpg,0.8642,YES
hd1595.jpg,0.8193,YES
hd1596.jpg,0.8101,YES
hd1598.jpg,0.8597,YES
hd1597.jpg,0.5902,NO
hd1599.jpg,0.8342,YES
hd1600.jpg,0.8330,YES
hd1601.jpg,0.8532,YES
hd1602.jpg,0.7722,YES
hd1603.jpg,0.8053,YES
hd1605.jpg,0.8223,YES
hd1604.jpg,0.7580,YES
hd1606.jpg,0.7589,YES
hd1607.jpg,0.7221,YES
hd1608.jpg,0.8194,YES
hd1609.jpg,0.7472,YES
hd1610.jpg,0.7322,YES
hd1611.jpg,0.8395,YES
hd1612.jpg,0.7798,YES
hd1614.jpg,0.7810,YES
hd1615.jpg,0.8140,YES
hd1616.jpg,0.7607,YES
hd1618.jpg,0.8520,YES
hd1619.jpg,0.8404,YES
hd1620.jpg,0.8585,YES
hd1621.jpg,0.7935,YES
hd1622.jpg,0.8272,YES
hd1623.jpg,0.7138,YES
hd1624.jpg,0.7402,YES
hd1625.jpg,0.8488,YES
hd1627.jpg,0.7867,YES
hd1628.jpg,0.8084,YES
hd1632.jpg,0.7765,YES
hd1633.jpg,0.8308,YES
hd1634.jpg,0.8597,YES
hd1635.jpg,0.8339,YES
hd1636.jpg,0.4664,NO
hd1637.jpg,0.7757,YES
hd1638.jpg,0.7984,YES
hd1639.jpg,0.7867,YES
hd1641.jpg,0.8623,YES
hd1640.jpg,0.8242,YES
hd1642.jpg,0.7538,YES
hd1643.jpg,0.6952,YES
hd1646.jpg,0.6597,YES
hd1644.jpg,0.8019,YES
hd1647.jpg,0.7087,YES
hd1649.jpg,0.6934,YES
hd1650.jpg,0.4544,NO
hd1651.jpg,0.7613,YES
hd1653.jpg,0.8289,YES
hd1652.jpg,0.6024,YES
hd1654.jpg,0.7714,YES
hd1655.jpg,0.8371,YES
hd1656.jpg,0.6980,YES
hd1657.jpg,0.5775,NO
hd1659.jpg,0.8553,YES
hd1660.jpg,0.7865,YES
hd1661.jpg,0.5344,NO
hd1662.jpg,0.6306,YES
hd1663.jpg,0.8606,YES
hd1664.jpg,0.6487,YES
hd1665.jpg,0.8235,YES
hd1666.jpg,0.5864,NO
hd1667.jpg,0.6499,YES
hd1668.jpg,0.6672,YES
hd1669.jpg,0.8626,YES
hd1670.jpg,0.8179,YES
hd1671.jpg,0.6838,YES
hd1672.jpg,0.6619,YES
hd1673.jpg,0.6590,YES
hd1674.jpg,0.6731,YES
hd1675.jpg,0.8576,YES
hd1676.jpg,0.4512,NO
hd1677.jpg,0.8006,YES
hd1678.jpg,0.8392,YES
hd1679.jpg,0.7669,YES
hd1681.jpg,0.7805,YES
hd1680.jpg,0.8615,YES
hd1682.jpg,0.8321,YES
hd1683.jpg,0.7988,YES
hd1684.jpg,0.8629,YES
hd1685.jpg,0.7149,YES
hd1686.jpg,0.6530,YES
hd1689.jpg,0.8042,YES
hd1687.jpg,0.7622,YES
hd1688.jpg,0.8133,YES
hd1691.jpg,0.8342,YES
hd1692.jpg,0.8124,YES
hd1693.jpg,0.8442,YES
hd1694.jpg,0.8468,YES
hd1695.jpg,0.7278,YES
hd1696.jpg,0.8369,YES
hd1698.jpg,0.8318,YES
hd1699.jpg,0.8271,YES
hd170.jpg,0.8467,YES
hd1700.jpg,0.7713,YES
hd1701.jpg,0.8158,YES
hd1703.jpg,0.7676,YES
hd1704.jpg,0.8417,YES
hd1706.jpg,0.8293,YES
hd1707.jpg,0.8712,YES
hd1708.jpg,0.8253,YES
hd1709.jpg,0.8543,YES
hd171.jpg,0.8678,YES
hd1711.jpg,0.7473,YES
hd1712.jpg,0.8457,YES
hd1714.jpg,0.8149,YES
hd1713.jpg,0.8578,YES
hd1715.jpg,0.8817,YES
hd1716.jpg,0.8131,YES
hd1717.jpg,0.8309,YES
hd1718.jpg,0.4281,NO
hd1719.jpg,0.8947,YES
hd1720.jpg,0.8243,YES
hd1721.jpg,0.8549,YES
hd1722.jpg,0.7762,YES
hd1723.jpg,0.7437,YES
hd1724.jpg,0.8744,YES
hd1725.jpg,0.7499,YES
hd1727.jpg,0.6566,YES
hd1726.jpg,0.7646,YES
hd1728.jpg,0.6568,YES
hd1729.jpg,0.8488,YES
hd1730.jpg,0.7257,YES
hd1731.jpg,0.4466,NO
hd1732.jpg,0.6773,YES
hd1734.jpg,0.6940,YES
hd1733.jpg,0.7902,YES
hd1735.jpg,0.8192,YES
hd1736.jpg,0.7192,YES
hd1738.jpg,0.7590,YES
hd1737.jpg,0.8115,YES
hd1739.jpg,0.8249,YES
hd1740.jpg,0.7631,YES
hd1743.jpg,0.7255,YES
hd1741.jpg,0.8235,YES
hd1742.jpg,0.8691,YES
hd1744.jpg,0.4204,NO
hd1745.jpg,0.8489,YES
hd1746.jpg,0.8299,YES
hd1747.jpg,0.8044,YES
hd1748.jpg,0.7027,YES
hd1749.jpg,0.7872,YES
hd1751.jpg,0.8080,YES
hd1750.jpg,0.7136,YES
hd1752.jpg,0.7928,YES
hd1753.jpg,0.7938,YES
hd1755.jpg,0.8129,YES
hd1756.jpg,0.8420,YES
hd176.jpg,0.6231,YES
hd1757.jpg,0.4360,NO
hd1761.jpg,0.8545,YES
hd1760.jpg,0.8776,YES
hd1762.jpg,0.8246,YES
hd1763.jpg,0.8700,YES
hd1764.jpg,0.8279,YES
hd1765.jpg,0.8632,YES
hd1766.jpg,0.8156,YES
hd1768.jpg,0.8767,YES
hd1767.jpg,0.8262,YES
hd1769.jpg,0.5227,NO
hd1770.jpg,0.6903,YES
hd1771.jpg,0.6760,YES
hd1772.jpg,0.6783,YES
hd1773.jpg,0.6246,YES
hd1774.jpg,0.6604,YES
hd1775.jpg,0.8337,YES
hd1776.jpg,0.8814,YES
hd1777.jpg,0.8786,YES
hd1778.jpg,0.7000,YES
hd1779.jpg,0.7783,YES
hd1780.jpg,0.8478,YES
hd1781.jpg,0.8668,YES
hd1782.jpg,0.8426,YES
hd1783.jpg,0.8648,YES
hd1784.jpg,0.8507,YES
hd1786.jpg,0.8629,YES
hd1787.jpg,0.8599,YES
hd1788.jpg,0.8574,YES
hd1790.jpg,0.7440,YES
hd1793.jpg,0.8295,YES
hd1797.jpg,0.7061,YES
hd1794.jpg,0.5457,NO
hd1795.jpg,0.8416,YES
hd1798.jpg,0.7697,YES
hd1799.jpg,0.7967,YES
hd180.jpg,0.6954,YES
hd1800.jpg,0.8747,YES
hd1801.jpg,0.7517,YES
hd1802.jpg,0.6772,YES
hd1804.jpg,0.7963,YES
hd1805.jpg,0.7935,YES
hd1803.jpg,0.5306,NO
hd1806.jpg,0.5606,NO
hd1807.jpg,0.7052,YES
hd1809.jpg,0.7434,YES
hd1808.jpg,0.8096,YES
hd1810.jpg,0.7223,YES
hd1811.jpg,0.6826,YES
hd1812.jpg,0.7221,YES
hd181.jpg,0.8547,YES
hd1813.jpg,0.4670,NO
hd1814.jpg,0.7694,YES
hd1815.jpg,0.7222,YES
hd1816.jpg,0.7235,YES
hd1817.jpg,0.7856,YES
hd182.jpg,0.8707,YES
hd1818.jpg,0.7571,YES
hd1819.jpg,0.5219,NO
hd1820.jpg,0.8110,YES
hd1821.jpg,0.8090,YES
hd1822.jpg,0.8450,YES
hd1823.jpg,0.8104,YES
hd1826.jpg,0.7800,YES
hd1824.jpg,0.7956,YES
hd1825.jpg,0.8423,YES
hd1828.jpg,0.8520,YES
hd1829.jpg,0.6673,YES
hd1830.jpg,0.7668,YES
hd1831.jpg,0.6572,YES
hd1832.jpg,0.8075,YES
hd1833.jpg,0.8440,YES
hd1834.jpg,0.6927,YES
hd1835.jpg,0.8272,YES
hd1836.jpg,0.8308,YES
hd1838.jpg,0.6499,YES
hd1839.jpg,0.6886,YES
hd1840.jpg,0.6133,YES
hd1841.jpg,0.6457,YES
hd1843.jpg,0.7631,YES
hd1844.jpg,0.5841,NO
hd1845.jpg,0.6834,YES
hd1846.jpg,0.8287,YES
hd1847.jpg,0.5540,NO
hd1848.jpg,0.7915,YES
hd1849.jpg,0.7052,YES
hd1850.jpg,0.7324,YES
hd1851.jpg,0.7366,YES
hd1852.jpg,0.7496,YES
hd1853.jpg,0.6307,YES
hd1854.jpg,0.7300,YES
hd1855.jpg,0.8070,YES
hd1857.jpg,0.8381,YES
hd1858.jpg,0.8524,YES
hd1860.jpg,0.5514,NO
hd1862.jpg,0.7109,YES
hd1861.jpg,0.7883,YES
hd1863.jpg,0.5863,NO
hd1864.jpg,0.7645,YES
hd1865.jpg,0.5955,NO
hd1866.jpg,0.6418,YES
hd1867.jpg,0.8578,YES
hd1869.jpg,0.6708,YES
hd1870.jpg,0.7399,YES
hd1872.jpg,0.6612,YES
hd1873.jpg,0.7572,YES
hd1874.jpg,0.7931,YES
hd1875.jpg,0.8081,YES
hd1877.jpg,0.7577,YES
hd1878.jpg,0.6602,YES
hd1879.jpg,0.7131,YES
hd1880.jpg,0.7538,YES
hd1881.jpg,0.7942,YES
hd1882.jpg,0.7701,YES
hd1883.jpg,0.8286,YES
hd1884.jpg,0.8343,YES
hd1885.jpg,0.8642,YES
hd1886.jpg,0.7363,YES
hd1888.jpg,0.7115,YES
hd1887.jpg,0.8033,YES
hd1889.jpg,0.8317,YES
hd1892.jpg,0.6038,YES
hd1890.jpg,0.6278,YES
hd1891.jpg,0.8812,YES
hd1893.jpg,0.7913,YES
hd1894.jpg,0.8124,YES
hd1895.jpg,0.8506,YES
hd1896.jpg,0.8147,YES
hd1897.jpg,0.6876,YES
hd1899.jpg,0.6195,YES
