filename,ssim,in_range
hd1591.jpg,0.4941,NO
hd1592.jpg,0.3502,NO
hd1594.jpg,0.5096,YES
hd1595.jpg,0.4260,NO
hd1593.jpg,0.6208,YES
hd1597.jpg,0.4773,NO
hd1598.jpg,0.3590,NO
hd1599.jpg,0.4541,NO
hd1596.jpg,0.4871,NO
hd1601.jpg,0.4154,NO
hd1600.jpg,0.4454,NO
hd1602.jpg,0.4110,NO
hd1605.jpg,0.4281,NO
hd1603.jpg,0.4135,NO
hd1607.jpg,0.5430,YES
hd1606.jpg,0.4829,NO
hd1604.jpg,0.6181,YES
hd1608.jpg,0.4865,NO
hd1610.jpg,0.4403,NO
hd1609.jpg,0.5012,YES
hd1611.jpg,0.5101,YES
hd1614.jpg,0.4861,NO
hd1615.jpg,0.6199,YES
hd1616.jpg,0.5057,YES
hd1612.jpg,0.4549,NO
hd1618.jpg,0.4494,NO
hd1619.jpg,0.2526,NO
hd1621.jpg,0.5089,YES
hd1620.jpg,0.2743,NO
hd1622.jpg,0.3647,NO
hd1623.jpg,0.5474,YES
hd1624.jpg,0.4838,NO
hd1625.jpg,0.5225,YES
hd1627.jpg,0.4351,NO
hd1628.jpg,0.5190,YES
hd1632.jpg,0.3644,NO
hd1635.jpg,0.5878,YES
hd1633.jpg,0.3101,NO
hd1634.jpg,0.5388,YES
hd1636.jpg,0.4527,NO
hd1637.jpg,0.6493,YES
hd1638.jpg,0.5626,YES
hd1639.jpg,0.6233,YES
hd1640.jpg,0.5195,YES
hd1641.jpg,0.3555,NO
hd1644.jpg,0.2595,NO
hd1643.jpg,0.5419,YES
hd1642.jpg,0.5716,YES
hd1647.jpg,0.5456,YES
hd1649.jpg,0.5255,YES
hd1646.jpg,0.5765,YES
hd1650.jpg,0.3706,NO
hd1651.jpg,0.5364,YES
hd1652.jpg,0.4508,NO
hd1653.jpg,0.2780,NO
hd1654.jpg,0.4928,NO
hd1655.jpg,0.3498,NO
hd1656.jpg,0.5278,YES
hd1659.jpg,0.3760,NO
hd1657.jpg,0.5407,YES
hd1660.jpg,0.4654,NO
hd1662.jpg,0.5003,YES
hd1661.jpg,0.4743,NO
hd1665.jpg,0.5378,YES
hd1664.jpg,0.4851,NO
hd1663.jpg,0.4998,NO
hd1666.jpg,0.5496,YES
hd1668.jpg,0.4875,NO
hd1667.jpg,0.5592,YES
hd1670.jpg,0.3989,NO
hd1669.jpg,0.5331,YES
