filename,ssim,in_range
hd1471.jpg,0.6230,YES
hd1473.jpg,0.0080,NO
hd1474.jpg,0.8062,YES
hd1475.jpg,0.5846,NO
hd1477.jpg,0.3867,NO
hd1476.jpg,0.5143,NO
hd1478.jpg,0.6545,YES
hd1480.jpg,0.5695,NO
hd1481.jpg,0.6573,YES
hd1482.jpg,0.3643,NO
hd1483.jpg,0.6462,YES
hd1484.jpg,0.5777,NO
hd1485.jpg,0.5279,NO
hd1486.jpg,0.5473,NO
hd1487.jpg,0.3796,NO
hd1488.jpg,0.3754,NO
hd1489.jpg,0.4798,NO
hd1490.jpg,0.4642,NO
hd1491.jpg,0.8080,YES
hd1492.jpg,0.6398,YES
hd1494.jpg,0.4933,NO
hd1493.jpg,0.2412,NO
hd1496.jpg,0.6253,YES
hd1497.jpg,0.8238,YES
hd1498.jpg,0.8506,YES
hd1499.jpg,0.8429,YES
hd1500.jpg,0.8432,YES
hd1501.jpg,0.8489,YES
hd1503.jpg,0.4859,NO
hd1502.jpg,0.8477,YES
hd1504.jpg,0.8412,YES
hd1505.jpg,0.8275,YES
hd1506.jpg,0.4975,NO
hd1507.jpg,0.8139,YES
hd1508.jpg,0.8492,YES
hd1509.jpg,0.5164,NO
hd1510.jpg,0.8583,YES
hd1511.jpg,0.5134,NO
hd1512.jpg,0.7814,YES
hd1514.jpg,0.7677,YES
hd1517.jpg,0.7469,YES
hd1518.jpg,0.5005,NO
hd1519.jpg,0.8289,YES
hd1520.jpg,0.5786,NO
hd1521.jpg,0.6739,YES
hd1523.jpg,0.7807,YES
hd1524.jpg,0.7916,YES
hd1526.jpg,0.8591,YES
hd1527.jpg,0.7574,YES
hd1528.jpg,0.7948,YES
hd1529.jpg,0.4595,NO
hd153.jpg,0.8325,YES
hd1531.jpg,0.8332,YES
hd1530.jpg,0.6415,YES
hd1532.jpg,0.6685,YES
hd1533.jpg,0.8101,YES
hd1534.jpg,0.8329,YES
hd1535.jpg,0.8387,YES
hd1536.jpg,0.8508,YES
hd1537.jpg,0.8323,YES
hd1538.jpg,0.8308,YES
hd1539.jpg,0.7978,YES
hd154.jpg,0.8405,YES
hd1540.jpg,0.8309,YES
hd1541.jpg,0.5429,NO
hd1542.jpg,0.4805,NO
hd1543.jpg,0.8288,YES
hd1544.jpg,0.8301,YES
hd1546.jpg,0.8266,YES
hd1545.jpg,0.8289,YES
hd1547.jpg,0.8289,YES
hd1548.jpg,0.8546,YES
hd1549.jpg,0.8512,YES
hd155.jpg,0.2787,NO
hd1550.jpg,0.8089,YES
hd1551.jpg,0.4883,NO
hd1552.jpg,0.7965,YES
hd1553.jpg,0.7835,YES
hd1555.jpg,0.8258,YES
hd1554.jpg,0.8346,YES
hd1556.jpg,0.5112,NO
hd1558.jpg,0.8458,YES
hd1559.jpg,0.8348,YES
hd156.jpg,0.8157,YES
hd1560.jpg,0.8072,YES
hd1561.jpg,0.8247,YES
hd1562.jpg,0.8315,YES
hd1563.jpg,0.8205,YES
hd1564.jpg,0.8487,YES
hd1565.jpg,0.8264,YES
hd1566.jpg,0.8265,YES
hd1568.jpg,0.5714,NO
hd1567.jpg,0.6235,YES
hd1569.jpg,0.4496,NO
hd1571.jpg,0.5922,NO
hd1570.jpg,0.5967,NO
hd1572.jpg,0.7305,YES
hd1573.jpg,0.8567,YES
hd1574.jpg,0.5745,NO
hd1575.jpg,0.6135,YES
hd1577.jpg,0.8247,YES
hd1576.jpg,0.8037,YES
hd1578.jpg,0.8064,YES
hd158.jpg,0.4952,NO
hd1580.jpg,0.8497,YES
hd1581.jpg,0.8479,YES
hd1582.jpg,0.7903,YES
hd1583.jpg,0.5405,NO
hd1585.jpg,0.8470,YES
hd1584.jpg,0.8328,YES
hd1586.jpg,0.8300,YES
hd1587.jpg,0.8171,YES
hd1588.jpg,0.8623,YES
hd1589.jpg,0.7657,YES
hd1590.jpg,0.6306,YES
hd1591.jpg,0.8189,YES
hd1595.jpg,0.5352,NO
hd1592.jpg,0.6001,YES
hd1593.jpg,0.8599,YES
hd1594.jpg,0.8207,YES
hd1596.jpg,0.8133,YES
hd1598.jpg,0.7237,YES
hd1597.jpg,0.5548,NO
hd1599.jpg,0.7688,YES
hd1600.jpg,0.5938,NO
hd1602.jpg,0.7979,YES
hd1601.jpg,0.8019,YES
hd1603.jpg,0.8106,YES
hd1604.jpg,0.8274,YES
hd1605.jpg,0.8140,YES
hd1606.jpg,0.8253,YES
hd1607.jpg,0.8438,YES
hd1608.jpg,0.8334,YES
hd1610.jpg,0.6628,YES
hd1609.jpg,0.8529,YES
hd1611.jpg,0.7886,YES
hd1612.jpg,0.8426,YES
hd1614.jpg,0.8387,YES
hd1615.jpg,0.8383,YES
hd1616.jpg,0.8615,YES
hd1618.jpg,0.8032,YES
hd1619.jpg,0.8060,YES
hd1620.jpg,0.8020,YES
hd1621.jpg,0.8111,YES
hd1622.jpg,0.8069,YES
hd1623.jpg,0.6614,YES
hd1624.jpg,0.8170,YES
hd1625.jpg,0.7785,YES
hd1627.jpg,0.8257,YES
hd1628.jpg,0.8303,YES
hd1632.jpg,0.8312,YES
hd1633.jpg,0.7447,YES
hd1634.jpg,0.5698,NO
hd1635.jpg,0.3266,NO
hd1636.jpg,0.4553,NO
hd1637.jpg,0.8446,YES
hd1638.jpg,0.6662,YES
hd1641.jpg,0.8253,YES
hd1639.jpg,0.6412,YES
hd1640.jpg,0.7828,YES
hd1642.jpg,0.6172,YES
hd1643.jpg,0.2873,NO
hd1644.jpg,0.6595,YES
hd1646.jpg,0.6818,YES
hd1647.jpg,0.6382,YES
hd1649.jpg,0.2992,NO
hd1650.jpg,0.4615,NO
hd1651.jpg,0.6741,YES
hd1652.jpg,0.6553,YES
hd1653.jpg,0.4426,NO
hd1654.jpg,0.4102,NO
hd1655.jpg,0.7935,YES
hd1657.jpg,0.5763,NO
hd1656.jpg,0.6086,YES
hd1659.jpg,0.8278,YES
hd1660.jpg,0.6768,YES
hd1661.jpg,0.5563,NO
hd1662.jpg,0.4413,NO
hd1663.jpg,0.8323,YES
hd1664.jpg,0.5651,NO
hd1665.jpg,0.8446,YES
hd1666.jpg,0.4891,NO
hd1667.jpg,0.6387,YES
hd1668.jpg,0.6253,YES
hd1669.jpg,0.7932,YES
hd1670.jpg,0.8424,YES
hd1671.jpg,0.5632,NO
hd1672.jpg,0.4922,NO
hd1673.jpg,0.5915,NO
hd1674.jpg,0.6137,YES
hd1675.jpg,0.6545,YES
hd1676.jpg,0.4274,NO
hd1677.jpg,0.8245,YES
hd1678.jpg,0.6554,YES
hd1679.jpg,0.6724,YES
hd1681.jpg,0.4364,NO
hd1680.jpg,0.7023,YES
hd1682.jpg,0.7052,YES
hd1683.jpg,0.5894,NO
hd1684.jpg,0.7647,YES
hd1685.jpg,0.6520,YES
hd1686.jpg,0.6208,YES
hd1689.jpg,0.8338,YES
hd1687.jpg,0.6725,YES
hd1688.jpg,0.6833,YES
hd1691.jpg,0.7176,YES
hd1692.jpg,0.8190,YES
hd1694.jpg,0.6931,YES
hd1695.jpg,0.6240,YES
hd1693.jpg,0.3896,NO
hd1696.jpg,0.6874,YES
hd1699.jpg,0.7194,YES
hd1698.jpg,0.6503,YES
hd170.jpg,0.8534,YES
hd1701.jpg,0.8188,YES
hd1700.jpg,0.6933,YES
hd1703.jpg,0.8645,YES
hd1704.jpg,0.8206,YES
hd1706.jpg,0.7835,YES
hd1707.jpg,0.7808,YES
hd1708.jpg,0.7367,YES
hd1709.jpg,0.7091,YES
hd171.jpg,0.7907,YES
hd1711.jpg,0.6779,YES
hd1712.jpg,0.7118,YES
hd1713.jpg,0.5497,NO
hd1714.jpg,0.8177,YES
hd1715.jpg,0.7960,YES
hd1716.jpg,0.7392,YES
hd1717.jpg,0.7070,YES
hd1718.jpg,0.3883,NO
hd1719.jpg,0.7148,YES
hd1721.jpg,0.3362,NO
hd1720.jpg,0.5330,NO
hd1722.jpg,0.4974,NO
hd1723.jpg,0.3093,NO
hd1724.jpg,0.6442,YES
hd1725.jpg,0.6372,YES
hd1726.jpg,0.8268,YES
hd1727.jpg,0.8688,YES
hd1728.jpg,0.6637,YES
hd1729.jpg,0.4958,NO
hd1730.jpg,0.7598,YES
hd1731.jpg,0.4797,NO
hd1732.jpg,0.7058,YES
hd1733.jpg,0.5850,NO
hd1734.jpg,0.6634,YES
hd1735.jpg,0.5805,NO
hd1736.jpg,0.3073,NO
hd1737.jpg,0.8428,YES
hd1738.jpg,0.3042,NO
hd1739.jpg,0.8737,YES
hd1740.jpg,0.6751,YES
hd1741.jpg,0.6754,YES
hd1743.jpg,0.4454,NO
hd1742.jpg,0.2740,NO
hd1744.jpg,0.4854,NO
hd1746.jpg,0.4468,NO
hd1745.jpg,0.3003,NO
hd1747.jpg,0.7080,YES
hd1748.jpg,0.8126,YES
hd1749.jpg,0.6674,YES
hd1750.jpg,0.6526,YES
hd1751.jpg,0.8528,YES
hd1752.jpg,0.8146,YES
hd1753.jpg,0.8051,YES
hd1755.jpg,0.8208,YES
hd1756.jpg,0.7977,YES
hd176.jpg,0.5957,NO
hd1757.jpg,0.4828,NO
hd1761.jpg,0.8030,YES
hd1760.jpg,0.5373,NO
hd1762.jpg,0.7867,YES
hd1763.jpg,0.8330,YES
hd1764.jpg,0.8229,YES
hd1765.jpg,0.8228,YES
hd1766.jpg,0.8256,YES
hd1767.jpg,0.3761,NO
hd1768.jpg,0.8173,YES
hd1769.jpg,0.4889,NO
hd1770.jpg,0.6080,YES
hd1771.jpg,0.7858,YES
hd1772.jpg,0.7933,YES
hd1773.jpg,0.7866,YES
hd1774.jpg,0.7763,YES
hd1775.jpg,0.7759,YES
hd1776.jpg,0.7866,YES
hd1777.jpg,0.8293,YES
hd1778.jpg,0.8103,YES
hd1779.jpg,0.7936,YES
hd1780.jpg,0.3488,NO
hd1781.jpg,0.7905,YES
hd1782.jpg,0.8018,YES
hd1783.jpg,0.7942,YES
hd1784.jpg,0.8050,YES
hd1786.jpg,0.8221,YES
hd1787.jpg,0.7368,YES
hd1788.jpg,0.7977,YES
hd1790.jpg,0.7944,YES
hd1793.jpg,0.7565,YES
hd1794.jpg,0.5423,NO
hd1797.jpg,0.7746,YES
hd1798.jpg,0.7700,YES
hd1795.jpg,0.1863,NO
hd1799.jpg,0.7872,YES
hd180.jpg,0.6369,YES
hd1800.jpg,0.7881,YES
hd1801.jpg,0.8220,YES
hd1802.jpg,0.5820,NO
hd1804.jpg,0.4817,NO
hd1803.jpg,0.5879,NO
hd1805.jpg,0.8150,YES
hd1806.jpg,0.5445,NO
hd1807.jpg,0.4081,NO
hd1809.jpg,0.4397,NO
hd1808.jpg,0.7366,YES
hd181.jpg,0.8239,YES
hd1810.jpg,0.5174,NO
hd1811.jpg,0.3563,NO
hd1812.jpg,0.5164,NO
hd1813.jpg,0.5221,NO
hd1814.jpg,0.8552,YES
hd1815.jpg,0.8025,YES
hd1816.jpg,0.6649,YES
hd182.jpg,0.8316,YES
hd1817.jpg,0.6698,YES
hd1819.jpg,0.5480,NO
hd1818.jpg,0.8331,YES
hd1820.jpg,0.7895,YES
hd1821.jpg,0.8319,YES
hd1822.jpg,0.7668,YES
hd1823.jpg,0.7342,YES
hd1826.jpg,0.4493,NO
hd1824.jpg,0.7531,YES
hd1825.jpg,0.8251,YES
hd1828.jpg,0.7538,YES
hd1829.jpg,0.8112,YES
hd1830.jpg,0.6617,YES
hd1831.jpg,0.5450,NO
hd1832.jpg,0.7300,YES
hd1833.jpg,0.1517,NO
hd1834.jpg,0.8049,YES
hd1835.jpg,0.8598,YES
hd1836.jpg,0.6670,YES
hd1838.jpg,0.5580,NO
hd1839.jpg,0.5432,NO
hd1840.jpg,0.5938,NO
hd1841.jpg,0.6464,YES
hd1843.jpg,0.6228,YES
hd1844.jpg,0.5593,NO
hd1845.jpg,0.6535,YES
hd1846.jpg,0.5436,NO
hd1847.jpg,0.5457,NO
hd1848.jpg,0.8411,YES
hd1849.jpg,0.5777,NO
hd1850.jpg,0.5174,NO
hd1851.jpg,0.6025,YES
hd1852.jpg,0.3186,NO
hd1853.jpg,0.5345,NO
hd1854.jpg,0.5282,NO
hd1855.jpg,0.7586,YES
hd1857.jpg,0.8408,YES
hd1858.jpg,0.5797,NO
hd1860.jpg,0.6312,YES
hd1861.jpg,0.8272,YES
hd1862.jpg,0.4751,NO
hd1863.jpg,0.4419,NO
hd1864.jpg,0.5612,NO
hd1865.jpg,0.5279,NO
hd1866.jpg,0.5573,NO
hd1867.jpg,0.8418,YES
hd1869.jpg,0.5925,NO
hd1872.jpg,0.4831,NO
hd1870.jpg,0.7997,YES
hd1873.jpg,0.6113,YES
hd1874.jpg,0.7313,YES
hd1875.jpg,0.6657,YES
hd1877.jpg,0.6460,YES
hd1878.jpg,0.6793,YES
hd1879.jpg,0.7136,YES
hd1881.jpg,0.7758,YES
hd1880.jpg,0.7943,YES
hd1882.jpg,0.7450,YES
hd1883.jpg,0.7256,YES
hd1884.jpg,0.7643,YES
hd1885.jpg,0.7495,YES
hd1886.jpg,0.3303,NO
hd1888.jpg,0.8347,YES
hd1887.jpg,0.8485,YES
hd1889.jpg,0.7815,YES
hd1890.jpg,0.5823,NO
hd1891.jpg,0.6812,YES
hd1892.jpg,0.5324,NO
hd1894.jpg,0.6674,YES
hd1893.jpg,0.7950,YES
hd1896.jpg,0.4164,NO
hd1895.jpg,0.7968,YES
hd1897.jpg,0.5571,NO
hd1899.jpg,0.6388,YES
